grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection
C02011,226500.000,475000.000,227000.000,475500.000,226750.000,475250.000,500,center_in_cheonan
C02012,227000.000,475000.000,227500.000,475500.000,227250.000,475250.000,500,center_in_cheonan
C02013,208000.000,475500.000,208500.000,476000.000,208250.000,475750.000,500,center_in_cheonan
C02014,208500.000,475500.000,209000.000,476000.000,208750.000,475750.000,500,center_in_cheonan
C02015,209000.000,475500.000,209500.000,476000.000,209250.000,475750.000,500,center_in_cheonan
C02016,209500.000,475500.000,210000.000,476000.000,209750.000,475750.000,500,center_in_cheonan
C02017,210000.000,475500.000,210500.000,476000.000,210250.000,475750.000,500,center_in_cheonan
C02018,210500.000,475500.000,211000.000,476000.000,210750.000,475750.000,500,center_in_cheonan
C02019,211000.000,475500.000,211500.000,476000.000,211250.000,475750.000,500,center_in_cheonan
C02020,211500.000,475500.000,212000.000,476000.000,211750.000,475750.000,500,center_in_cheonan
C02021,212000.000,475500.000,212500.000,476000.000,212250.000,475750.000,500,center_in_cheonan
C02022,212500.000,475500.000,213000.000,476000.000,212750.000,475750.000,500,center_in_cheonan
C02023,213000.000,475500.000,213500.000,476000.000,213250.000,475750.000,500,center_in_cheonan
C02024,213500.000,475500.000,214000.000,476000.000,213750.000,475750.000,500,center_in_cheonan
C02025,214000.000,475500.000,214500.000,476000.000,214250.000,475750.000,500,center_in_cheonan
C02026,214500.000,475500.000,215000.000,476000.000,214750.000,475750.000,500,center_in_cheonan
C02027,215000.000,475500.000,215500.000,476000.000,215250.000,475750.000,500,center_in_cheonan
C02028,215500.000,475500.000,216000.000,476000.000,215750.000,475750.000,500,center_in_cheonan
C02029,216000.000,475500.000,216500.000,476000.000,216250.000,475750.000,500,center_in_cheonan
C02030,216500.000,475500.000,217000.000,476000.000,216750.000,475750.000,500,center_in_cheonan
C02031,217000.000,475500.000,217500.000,476000.000,217250.000,475750.000,500,center_in_cheonan
C02032,217500.000,475500.000,218000.000,476000.000,217750.000,475750.000,500,center_in_cheonan
C02033,218000.000,475500.000,218500.000,476000.000,218250.000,475750.000,500,center_in_cheonan
C02034,218500.000,475500.000,219000.000,476000.000,218750.000,475750.000,500,center_in_cheonan
C02035,219000.000,475500.000,219500.000,476000.000,219250.000,475750.000,500,center_in_cheonan
C02036,219500.000,475500.000,220000.000,476000.000,219750.000,475750.000,500,center_in_cheonan
C02037,220000.000,475500.000,220500.000,476000.000,220250.000,475750.000,500,center_in_cheonan
C02038,220500.000,475500.000,221000.000,476000.000,220750.000,475750.000,500,center_in_cheonan
C02039,221000.000,475500.000,221500.000,476000.000,221250.000,475750.000,500,center_in_cheonan
C02040,221500.000,475500.000,222000.000,476000.000,221750.000,475750.000,500,center_in_cheonan
C02041,222000.000,475500.000,222500.000,476000.000,222250.000,475750.000,500,center_in_cheonan
C02042,222500.000,475500.000,223000.000,476000.000,222750.000,475750.000,500,center_in_cheonan
C02043,223000.000,475500.000,223500.000,476000.000,223250.000,475750.000,500,center_in_cheonan
C02044,223500.000,475500.000,224000.000,476000.000,223750.000,475750.000,500,center_in_cheonan
C02045,224000.000,475500.000,224500.000,476000.000,224250.000,475750.000,500,center_in_cheonan
C02046,224500.000,475500.000,225000.000,476000.000,224750.000,475750.000,500,center_in_cheonan
C02047,225000.000,475500.000,225500.000,476000.000,225250.000,475750.000,500,center_in_cheonan
C02048,225500.000,475500.000,226000.000,476000.000,225750.000,475750.000,500,center_in_cheonan
C02049,226000.000,475500.000,226500.000,476000.000,226250.000,475750.000,500,center_in_cheonan
C02050,226500.000,475500.000,227000.000,476000.000,226750.000,475750.000,500,center_in_cheonan
C02051,227000.000,475500.000,227500.000,476000.000,227250.000,475750.000,500,center_in_cheonan
C02052,208000.000,476000.000,208500.000,476500.000,208250.000,476250.000,500,center_in_cheonan
C02053,208500.000,476000.000,209000.000,476500.000,208750.000,476250.000,500,center_in_cheonan
C02054,209000.000,476000.000,209500.000,476500.000,209250.000,476250.000,500,center_in_cheonan
C02055,209500.000,476000.000,210000.000,476500.000,209750.000,476250.000,500,center_in_cheonan
C02056,210000.000,476000.000,210500.000,476500.000,210250.000,476250.000,500,center_in_cheonan
C02057,210500.000,476000.000,211000.000,476500.000,210750.000,476250.000,500,center_in_cheonan
C02058,211000.000,476000.000,211500.000,476500.000,211250.000,476250.000,500,center_in_cheonan
C02059,211500.000,476000.000,212000.000,476500.000,211750.000,476250.000,500,center_in_cheonan
C02060,212000.000,476000.000,212500.000,476500.000,212250.000,476250.000,500,center_in_cheonan
C02061,212500.000,476000.000,213000.000,476500.000,212750.000,476250.000,500,center_in_cheonan
C02062,213000.000,476000.000,213500.000,476500.000,213250.000,476250.000,500,center_in_cheonan
C02063,213500.000,476000.000,214000.000,476500.000,213750.000,476250.000,500,center_in_cheonan
C02064,214000.000,476000.000,214500.000,476500.000,214250.000,476250.000,500,center_in_cheonan
C02065,214500.000,476000.000,215000.000,476500.000,214750.000,476250.000,500,center_in_cheonan
C02066,215000.000,476000.000,215500.000,476500.000,215250.000,476250.000,500,center_in_cheonan
C02067,215500.000,476000.000,216000.000,476500.000,215750.000,476250.000,500,center_in_cheonan
C02068,216000.000,476000.000,216500.000,476500.000,216250.000,476250.000,500,center_in_cheonan
C02069,216500.000,476000.000,217000.000,476500.000,216750.000,476250.000,500,center_in_cheonan
C02070,217000.000,476000.000,217500.000,476500.000,217250.000,476250.000,500,center_in_cheonan
C02071,217500.000,476000.000,218000.000,476500.000,217750.000,476250.000,500,center_in_cheonan
C02072,218000.000,476000.000,218500.000,476500.000,218250.000,476250.000,500,center_in_cheonan
C02073,218500.000,476000.000,219000.000,476500.000,218750.000,476250.000,500,center_in_cheonan
C02074,219000.000,476000.000,219500.000,476500.000,219250.000,476250.000,500,center_in_cheonan
C02075,219500.000,476000.000,220000.000,476500.000,219750.000,476250.000,500,center_in_cheonan
C02076,220000.000,476000.000,220500.000,476500.000,220250.000,476250.000,500,center_in_cheonan
C02077,220500.000,476000.000,221000.000,476500.000,220750.000,476250.000,500,center_in_cheonan
C02078,221000.000,476000.000,221500.000,476500.000,221250.000,476250.000,500,center_in_cheonan
C02079,221500.000,476000.000,222000.000,476500.000,221750.000,476250.000,500,center_in_cheonan
C02080,222000.000,476000.000,222500.000,476500.000,222250.000,476250.000,500,center_in_cheonan
C02081,222500.000,476000.000,223000.000,476500.000,222750.000,476250.000,500,center_in_cheonan
C02082,223000.000,476000.000,223500.000,476500.000,223250.000,476250.000,500,center_in_cheonan
C02083,223500.000,476000.000,224000.000,476500.000,223750.000,476250.000,500,center_in_cheonan
C02084,224000.000,476000.000,224500.000,476500.000,224250.000,476250.000,500,center_in_cheonan
C02085,224500.000,476000.000,225000.000,476500.000,224750.000,476250.000,500,center_in_cheonan
C02086,225000.000,476000.000,225500.000,476500.000,225250.000,476250.000,500,center_in_cheonan
C02087,225500.000,476000.000,226000.000,476500.000,225750.000,476250.000,500,center_in_cheonan
C02088,226000.000,476000.000,226500.000,476500.000,226250.000,476250.000,500,center_in_cheonan
C02089,226500.000,476000.000,227000.000,476500.000,226750.000,476250.000,500,center_in_cheonan
C02090,227000.000,476000.000,227500.000,476500.000,227250.000,476250.000,500,center_in_cheonan
C02091,208000.000,476500.000,208500.000,477000.000,208250.000,476750.000,500,center_in_cheonan
C02092,208500.000,476500.000,209000.000,477000.000,208750.000,476750.000,500,center_in_cheonan
C02093,209000.000,476500.000,209500.000,477000.000,209250.000,476750.000,500,center_in_cheonan
C02094,209500.000,476500.000,210000.000,477000.000,209750.000,476750.000,500,center_in_cheonan
C02095,210000.000,476500.000,210500.000,477000.000,210250.000,476750.000,500,center_in_cheonan
C02096,210500.000,476500.000,211000.000,477000.000,210750.000,476750.000,500,center_in_cheonan
C02097,211000.000,476500.000,211500.000,477000.000,211250.000,476750.000,500,center_in_cheonan
C02098,211500.000,476500.000,212000.000,477000.000,211750.000,476750.000,500,center_in_cheonan
C02099,212000.000,476500.000,212500.000,477000.000,212250.000,476750.000,500,center_in_cheonan
C02100,212500.000,476500.000,213000.000,477000.000,212750.000,476750.000,500,center_in_cheonan
C02101,213000.000,476500.000,213500.000,477000.000,213250.000,476750.000,500,center_in_cheonan
C02102,213500.000,476500.000,214000.000,477000.000,213750.000,476750.000,500,center_in_cheonan
C02103,214000.000,476500.000,214500.000,477000.000,214250.000,476750.000,500,center_in_cheonan
C02104,214500.000,476500.000,215000.000,477000.000,214750.000,476750.000,500,center_in_cheonan
C02105,215000.000,476500.000,215500.000,477000.000,215250.000,476750.000,500,center_in_cheonan
C02106,215500.000,476500.000,216000.000,477000.000,215750.000,476750.000,500,center_in_cheonan
C02107,216000.000,476500.000,216500.000,477000.000,216250.000,476750.000,500,center_in_cheonan
C02108,216500.000,476500.000,217000.000,477000.000,216750.000,476750.000,500,center_in_cheonan
C02109,217000.000,476500.000,217500.000,477000.000,217250.000,476750.000,500,center_in_cheonan
C02110,217500.000,476500.000,218000.000,477000.000,217750.000,476750.000,500,center_in_cheonan
C02111,218000.000,476500.000,218500.000,477000.000,218250.000,476750.000,500,center_in_cheonan
C02112,218500.000,476500.000,219000.000,477000.000,218750.000,476750.000,500,center_in_cheonan
C02113,219000.000,476500.000,219500.000,477000.000,219250.000,476750.000,500,center_in_cheonan
C02114,219500.000,476500.000,220000.000,477000.000,219750.000,476750.000,500,center_in_cheonan
C02115,220000.000,476500.000,220500.000,477000.000,220250.000,476750.000,500,center_in_cheonan
C02116,220500.000,476500.000,221000.000,477000.000,220750.000,476750.000,500,center_in_cheonan
C02117,221000.000,476500.000,221500.000,477000.000,221250.000,476750.000,500,center_in_cheonan
C02118,221500.000,476500.000,222000.000,477000.000,221750.000,476750.000,500,center_in_cheonan
C02119,222000.000,476500.000,222500.000,477000.000,222250.000,476750.000,500,center_in_cheonan
C02120,222500.000,476500.000,223000.000,477000.000,222750.000,476750.000,500,center_in_cheonan
C02121,223000.000,476500.000,223500.000,477000.000,223250.000,476750.000,500,center_in_cheonan
C02122,223500.000,476500.000,224000.000,477000.000,223750.000,476750.000,500,center_in_cheonan
C02123,224000.000,476500.000,224500.000,477000.000,224250.000,476750.000,500,center_in_cheonan
C02124,224500.000,476500.000,225000.000,477000.000,224750.000,476750.000,500,center_in_cheonan
C02125,225000.000,476500.000,225500.000,477000.000,225250.000,476750.000,500,center_in_cheonan
C02126,225500.000,476500.000,226000.000,477000.000,225750.000,476750.000,500,center_in_cheonan
C02127,226000.000,476500.000,226500.000,477000.000,226250.000,476750.000,500,center_in_cheonan
C02128,226500.000,476500.000,227000.000,477000.000,226750.000,476750.000,500,center_in_cheonan
C02129,208000.000,477000.000,208500.000,477500.000,208250.000,477250.000,500,center_in_cheonan
C02130,208500.000,477000.000,209000.000,477500.000,208750.000,477250.000,500,center_in_cheonan
C02131,209000.000,477000.000,209500.000,477500.000,209250.000,477250.000,500,center_in_cheonan
C02132,209500.000,477000.000,210000.000,477500.000,209750.000,477250.000,500,center_in_cheonan
C02133,210000.000,477000.000,210500.000,477500.000,210250.000,477250.000,500,center_in_cheonan
C02134,210500.000,477000.000,211000.000,477500.000,210750.000,477250.000,500,center_in_cheonan
C02135,211000.000,477000.000,211500.000,477500.000,211250.000,477250.000,500,center_in_cheonan
C02136,211500.000,477000.000,212000.000,477500.000,211750.000,477250.000,500,center_in_cheonan
C02137,212000.000,477000.000,212500.000,477500.000,212250.000,477250.000,500,center_in_cheonan
C02138,212500.000,477000.000,213000.000,477500.000,212750.000,477250.000,500,center_in_cheonan
C02139,213000.000,477000.000,213500.000,477500.000,213250.000,477250.000,500,center_in_cheonan
C02140,213500.000,477000.000,214000.000,477500.000,213750.000,477250.000,500,center_in_cheonan
C02141,214000.000,477000.000,214500.000,477500.000,214250.000,477250.000,500,center_in_cheonan
C02142,214500.000,477000.000,215000.000,477500.000,214750.000,477250.000,500,center_in_cheonan
C02143,215000.000,477000.000,215500.000,477500.000,215250.000,477250.000,500,center_in_cheonan
C02144,215500.000,477000.000,216000.000,477500.000,215750.000,477250.000,500,center_in_cheonan
C02145,216000.000,477000.000,216500.000,477500.000,216250.000,477250.000,500,center_in_cheonan
C02146,216500.000,477000.000,217000.000,477500.000,216750.000,477250.000,500,center_in_cheonan
C02147,217000.000,477000.000,217500.000,477500.000,217250.000,477250.000,500,center_in_cheonan
C02148,217500.000,477000.000,218000.000,477500.000,217750.000,477250.000,500,center_in_cheonan
C02149,218000.000,477000.000,218500.000,477500.000,218250.000,477250.000,500,center_in_cheonan
C02150,218500.000,477000.000,219000.000,477500.000,218750.000,477250.000,500,center_in_cheonan
C02151,219000.000,477000.000,219500.000,477500.000,219250.000,477250.000,500,center_in_cheonan
C02152,219500.000,477000.000,220000.000,477500.000,219750.000,477250.000,500,center_in_cheonan
C02153,220000.000,477000.000,220500.000,477500.000,220250.000,477250.000,500,center_in_cheonan
C02154,220500.000,477000.000,221000.000,477500.000,220750.000,477250.000,500,center_in_cheonan
C02155,221000.000,477000.000,221500.000,477500.000,221250.000,477250.000,500,center_in_cheonan
C02156,221500.000,477000.000,222000.000,477500.000,221750.000,477250.000,500,center_in_cheonan
C02157,222000.000,477000.000,222500.000,477500.000,222250.000,477250.000,500,center_in_cheonan
C02158,222500.000,477000.000,223000.000,477500.000,222750.000,477250.000,500,center_in_cheonan
C02159,223000.000,477000.000,223500.000,477500.000,223250.000,477250.000,500,center_in_cheonan
C02160,223500.000,477000.000,224000.000,477500.000,223750.000,477250.000,500,center_in_cheonan
C02161,224000.000,477000.000,224500.000,477500.000,224250.000,477250.000,500,center_in_cheonan
C02162,224500.000,477000.000,225000.000,477500.000,224750.000,477250.000,500,center_in_cheonan
C02163,225000.000,477000.000,225500.000,477500.000,225250.000,477250.000,500,center_in_cheonan
C02164,225500.000,477000.000,226000.000,477500.000,225750.000,477250.000,500,center_in_cheonan
C02165,208000.000,477500.000,208500.000,478000.000,208250.000,477750.000,500,center_in_cheonan
C02166,208500.000,477500.000,209000.000,478000.000,208750.000,477750.000,500,center_in_cheonan
C02167,209000.000,477500.000,209500.000,478000.000,209250.000,477750.000,500,center_in_cheonan
C02168,209500.000,477500.000,210000.000,478000.000,209750.000,477750.000,500,center_in_cheonan
C02169,210000.000,477500.000,210500.000,478000.000,210250.000,477750.000,500,center_in_cheonan
C02170,210500.000,477500.000,211000.000,478000.000,210750.000,477750.000,500,center_in_cheonan
C02171,211000.000,477500.000,211500.000,478000.000,211250.000,477750.000,500,center_in_cheonan
C02172,211500.000,477500.000,212000.000,478000.000,211750.000,477750.000,500,center_in_cheonan
C02173,212000.000,477500.000,212500.000,478000.000,212250.000,477750.000,500,center_in_cheonan
C02174,212500.000,477500.000,213000.000,478000.000,212750.000,477750.000,500,center_in_cheonan
C02175,213000.000,477500.000,213500.000,478000.000,213250.000,477750.000,500,center_in_cheonan
C02176,213500.000,477500.000,214000.000,478000.000,213750.000,477750.000,500,center_in_cheonan
C02177,214000.000,477500.000,214500.000,478000.000,214250.000,477750.000,500,center_in_cheonan
C02178,214500.000,477500.000,215000.000,478000.000,214750.000,477750.000,500,center_in_cheonan
C02179,215000.000,477500.000,215500.000,478000.000,215250.000,477750.000,500,center_in_cheonan
C02180,215500.000,477500.000,216000.000,478000.000,215750.000,477750.000,500,center_in_cheonan
C02181,216000.000,477500.000,216500.000,478000.000,216250.000,477750.000,500,center_in_cheonan
C02182,216500.000,477500.000,217000.000,478000.000,216750.000,477750.000,500,center_in_cheonan
C02183,217000.000,477500.000,217500.000,478000.000,217250.000,477750.000,500,center_in_cheonan
C02184,217500.000,477500.000,218000.000,478000.000,217750.000,477750.000,500,center_in_cheonan
C02185,218000.000,477500.000,218500.000,478000.000,218250.000,477750.000,500,center_in_cheonan
C02186,218500.000,477500.000,219000.000,478000.000,218750.000,477750.000,500,center_in_cheonan
C02187,219000.000,477500.000,219500.000,478000.000,219250.000,477750.000,500,center_in_cheonan
C02188,219500.000,477500.000,220000.000,478000.000,219750.000,477750.000,500,center_in_cheonan
C02189,220000.000,477500.000,220500.000,478000.000,220250.000,477750.000,500,center_in_cheonan
C02190,220500.000,477500.000,221000.000,478000.000,220750.000,477750.000,500,center_in_cheonan
C02191,221000.000,477500.000,221500.000,478000.000,221250.000,477750.000,500,center_in_cheonan
C02192,221500.000,477500.000,222000.000,478000.000,221750.000,477750.000,500,center_in_cheonan
C02193,222000.000,477500.000,222500.000,478000.000,222250.000,477750.000,500,center_in_cheonan
C02194,222500.000,477500.000,223000.000,478000.000,222750.000,477750.000,500,center_in_cheonan
C02195,223000.000,477500.000,223500.000,478000.000,223250.000,477750.000,500,center_in_cheonan
C02196,223500.000,477500.000,224000.000,478000.000,223750.000,477750.000,500,center_in_cheonan
C02197,224000.000,477500.000,224500.000,478000.000,224250.000,477750.000,500,center_in_cheonan
C02198,224500.000,477500.000,225000.000,478000.000,224750.000,477750.000,500,center_in_cheonan
C02199,207500.000,478000.000,208000.000,478500.000,207750.000,478250.000,500,center_in_cheonan
C02200,208000.000,478000.000,208500.000,478500.000,208250.000,478250.000,500,center_in_cheonan
C02201,208500.000,478000.000,209000.000,478500.000,208750.000,478250.000,500,center_in_cheonan
C02202,209000.000,478000.000,209500.000,478500.000,209250.000,478250.000,500,center_in_cheonan
C02203,209500.000,478000.000,210000.000,478500.000,209750.000,478250.000,500,center_in_cheonan
C02204,210000.000,478000.000,210500.000,478500.000,210250.000,478250.000,500,center_in_cheonan
C02205,210500.000,478000.000,211000.000,478500.000,210750.000,478250.000,500,center_in_cheonan
C02206,211000.000,478000.000,211500.000,478500.000,211250.000,478250.000,500,center_in_cheonan
C02207,211500.000,478000.000,212000.000,478500.000,211750.000,478250.000,500,center_in_cheonan
C02208,212000.000,478000.000,212500.000,478500.000,212250.000,478250.000,500,center_in_cheonan
C02209,212500.000,478000.000,213000.000,478500.000,212750.000,478250.000,500,center_in_cheonan
C02210,213000.000,478000.000,213500.000,478500.000,213250.000,478250.000,500,center_in_cheonan
C02211,213500.000,478000.000,214000.000,478500.000,213750.000,478250.000,500,center_in_cheonan
C02212,214000.000,478000.000,214500.000,478500.000,214250.000,478250.000,500,center_in_cheonan
C02213,214500.000,478000.000,215000.000,478500.000,214750.000,478250.000,500,center_in_cheonan
C02214,215000.000,478000.000,215500.000,478500.000,215250.000,478250.000,500,center_in_cheonan
C02215,215500.000,478000.000,216000.000,478500.000,215750.000,478250.000,500,center_in_cheonan
C02216,216000.000,478000.000,216500.000,478500.000,216250.000,478250.000,500,center_in_cheonan
C02217,216500.000,478000.000,217000.000,478500.000,216750.000,478250.000,500,center_in_cheonan
C02218,217000.000,478000.000,217500.000,478500.000,217250.000,478250.000,500,center_in_cheonan
C02219,217500.000,478000.000,218000.000,478500.000,217750.000,478250.000,500,center_in_cheonan
C02220,218000.000,478000.000,218500.000,478500.000,218250.000,478250.000,500,center_in_cheonan
C02221,218500.000,478000.000,219000.000,478500.000,218750.000,478250.000,500,center_in_cheonan
C02222,219000.000,478000.000,219500.000,478500.000,219250.000,478250.000,500,center_in_cheonan
C02223,219500.000,478000.000,220000.000,478500.000,219750.000,478250.000,500,center_in_cheonan
C02224,220000.000,478000.000,220500.000,478500.000,220250.000,478250.000,500,center_in_cheonan
C02225,220500.000,478000.000,221000.000,478500.000,220750.000,478250.000,500,center_in_cheonan
C02226,221000.000,478000.000,221500.000,478500.000,221250.000,478250.000,500,center_in_cheonan
C02227,221500.000,478000.000,222000.000,478500.000,221750.000,478250.000,500,center_in_cheonan
C02228,222000.000,478000.000,222500.000,478500.000,222250.000,478250.000,500,center_in_cheonan
C02229,222500.000,478000.000,223000.000,478500.000,222750.000,478250.000,500,center_in_cheonan
C02230,223000.000,478000.000,223500.000,478500.000,223250.000,478250.000,500,center_in_cheonan
C02231,223500.000,478000.000,224000.000,478500.000,223750.000,478250.000,500,center_in_cheonan
C02232,224000.000,478000.000,224500.000,478500.000,224250.000,478250.000,500,center_in_cheonan
C02233,224500.000,478000.000,225000.000,478500.000,224750.000,478250.000,500,center_in_cheonan
C02234,208000.000,478500.000,208500.000,479000.000,208250.000,478750.000,500,center_in_cheonan
C02235,208500.000,478500.000,209000.000,479000.000,208750.000,478750.000,500,center_in_cheonan
C02236,209000.000,478500.000,209500.000,479000.000,209250.000,478750.000,500,center_in_cheonan
C02237,209500.000,478500.000,210000.000,479000.000,209750.000,478750.000,500,center_in_cheonan
C02238,210000.000,478500.000,210500.000,479000.000,210250.000,478750.000,500,center_in_cheonan
C02239,210500.000,478500.000,211000.000,479000.000,210750.000,478750.000,500,center_in_cheonan
C02240,211000.000,478500.000,211500.000,479000.000,211250.000,478750.000,500,center_in_cheonan
C02241,211500.000,478500.000,212000.000,479000.000,211750.000,478750.000,500,center_in_cheonan
C02242,212000.000,478500.000,212500.000,479000.000,212250.000,478750.000,500,center_in_cheonan
C02243,212500.000,478500.000,213000.000,479000.000,212750.000,478750.000,500,center_in_cheonan
C02244,213000.000,478500.000,213500.000,479000.000,213250.000,478750.000,500,center_in_cheonan
C02245,213500.000,478500.000,214000.000,479000.000,213750.000,478750.000,500,center_in_cheonan
C02246,214000.000,478500.000,214500.000,479000.000,214250.000,478750.000,500,center_in_cheonan
C02247,214500.000,478500.000,215000.000,479000.000,214750.000,478750.000,500,center_in_cheonan
C02248,215000.000,478500.000,215500.000,479000.000,215250.000,478750.000,500,center_in_cheonan
C02249,215500.000,478500.000,216000.000,479000.000,215750.000,478750.000,500,center_in_cheonan
C02250,216000.000,478500.000,216500.000,479000.000,216250.000,478750.000,500,center_in_cheonan
C02251,216500.000,478500.000,217000.000,479000.000,216750.000,478750.000,500,center_in_cheonan
C02252,217000.000,478500.000,217500.000,479000.000,217250.000,478750.000,500,center_in_cheonan
C02253,217500.000,478500.000,218000.000,479000.000,217750.000,478750.000,500,center_in_cheonan
C02254,218000.000,478500.000,218500.000,479000.000,218250.000,478750.000,500,center_in_cheonan
C02255,218500.000,478500.000,219000.000,479000.000,218750.000,478750.000,500,center_in_cheonan
C02256,219000.000,478500.000,219500.000,479000.000,219250.000,478750.000,500,center_in_cheonan
C02257,219500.000,478500.000,220000.000,479000.000,219750.000,478750.000,500,center_in_cheonan
C02258,220000.000,478500.000,220500.000,479000.000,220250.000,478750.000,500,center_in_cheonan
C02259,220500.000,478500.000,221000.000,479000.000,220750.000,478750.000,500,center_in_cheonan
C02260,221000.000,478500.000,221500.000,479000.000,221250.000,478750.000,500,center_in_cheonan
C02261,221500.000,478500.000,222000.000,479000.000,221750.000,478750.000,500,center_in_cheonan
C02262,222000.000,478500.000,222500.000,479000.000,222250.000,478750.000,500,center_in_cheonan
C02263,222500.000,478500.000,223000.000,479000.000,222750.000,478750.000,500,center_in_cheonan
C02264,223000.000,478500.000,223500.000,479000.000,223250.000,478750.000,500,center_in_cheonan
C02265,223500.000,478500.000,224000.000,479000.000,223750.000,478750.000,500,center_in_cheonan
C02266,224000.000,478500.000,224500.000,479000.000,224250.000,478750.000,500,center_in_cheonan
C02267,208500.000,479000.000,209000.000,479500.000,208750.000,479250.000,500,center_in_cheonan
C02268,209000.000,479000.000,209500.000,479500.000,209250.000,479250.000,500,center_in_cheonan
C02269,209500.000,479000.000,210000.000,479500.000,209750.000,479250.000,500,center_in_cheonan
C02270,210000.000,479000.000,210500.000,479500.000,210250.000,479250.000,500,center_in_cheonan
C02271,210500.000,479000.000,211000.000,479500.000,210750.000,479250.000,500,center_in_cheonan
C02272,211000.000,479000.000,211500.000,479500.000,211250.000,479250.000,500,center_in_cheonan
C02273,211500.000,479000.000,212000.000,479500.000,211750.000,479250.000,500,center_in_cheonan
C02274,212000.000,479000.000,212500.000,479500.000,212250.000,479250.000,500,center_in_cheonan
C02275,212500.000,479000.000,213000.000,479500.000,212750.000,479250.000,500,center_in_cheonan
C02276,213000.000,479000.000,213500.000,479500.000,213250.000,479250.000,500,center_in_cheonan
C02277,213500.000,479000.000,214000.000,479500.000,213750.000,479250.000,500,center_in_cheonan
C02278,214000.000,479000.000,214500.000,479500.000,214250.000,479250.000,500,center_in_cheonan
C02279,214500.000,479000.000,215000.000,479500.000,214750.000,479250.000,500,center_in_cheonan
C02280,215000.000,479000.000,215500.000,479500.000,215250.000,479250.000,500,center_in_cheonan
C02281,215500.000,479000.000,216000.000,479500.000,215750.000,479250.000,500,center_in_cheonan
C02282,216000.000,479000.000,216500.000,479500.000,216250.000,479250.000,500,center_in_cheonan
C02283,216500.000,479000.000,217000.000,479500.000,216750.000,479250.000,500,center_in_cheonan
C02284,217000.000,479000.000,217500.000,479500.000,217250.000,479250.000,500,center_in_cheonan
C02285,217500.000,479000.000,218000.000,479500.000,217750.000,479250.000,500,center_in_cheonan
C02286,218000.000,479000.000,218500.000,479500.000,218250.000,479250.000,500,center_in_cheonan
C02287,218500.000,479000.000,219000.000,479500.000,218750.000,479250.000,500,center_in_cheonan
C02288,219000.000,479000.000,219500.000,479500.000,219250.000,479250.000,500,center_in_cheonan
C02289,219500.000,479000.000,220000.000,479500.000,219750.000,479250.000,500,center_in_cheonan
C02290,220000.000,479000.000,220500.000,479500.000,220250.000,479250.000,500,center_in_cheonan
C02291,220500.000,479000.000,221000.000,479500.000,220750.000,479250.000,500,center_in_cheonan
C02292,221000.000,479000.000,221500.000,479500.000,221250.000,479250.000,500,center_in_cheonan
C02293,221500.000,479000.000,222000.000,479500.000,221750.000,479250.000,500,center_in_cheonan
C02294,222000.000,479000.000,222500.000,479500.000,222250.000,479250.000,500,center_in_cheonan
C02295,222500.000,479000.000,223000.000,479500.000,222750.000,479250.000,500,center_in_cheonan
C02296,223000.000,479000.000,223500.000,479500.000,223250.000,479250.000,500,center_in_cheonan
C02297,223500.000,479000.000,224000.000,479500.000,223750.000,479250.000,500,center_in_cheonan
C02298,224000.000,479000.000,224500.000,479500.000,224250.000,479250.000,500,center_in_cheonan
C02299,208000.000,479500.000,208500.000,480000.000,208250.000,479750.000,500,center_in_cheonan
C02300,208500.000,479500.000,209000.000,480000.000,208750.000,479750.000,500,center_in_cheonan
C02301,209000.000,479500.000,209500.000,480000.000,209250.000,479750.000,500,center_in_cheonan
C02302,209500.000,479500.000,210000.000,480000.000,209750.000,479750.000,500,center_in_cheonan
C02303,210000.000,479500.000,210500.000,480000.000,210250.000,479750.000,500,center_in_cheonan
C02304,210500.000,479500.000,211000.000,480000.000,210750.000,479750.000,500,center_in_cheonan
C02305,211000.000,479500.000,211500.000,480000.000,211250.000,479750.000,500,center_in_cheonan
C02306,211500.000,479500.000,212000.000,480000.000,211750.000,479750.000,500,center_in_cheonan
C02307,212000.000,479500.000,212500.000,480000.000,212250.000,479750.000,500,center_in_cheonan
C02308,212500.000,479500.000,213000.000,480000.000,212750.000,479750.000,500,center_in_cheonan
C02309,213000.000,479500.000,213500.000,480000.000,213250.000,479750.000,500,center_in_cheonan
C02310,213500.000,479500.000,214000.000,480000.000,213750.000,479750.000,500,center_in_cheonan
C02311,214000.000,479500.000,214500.000,480000.000,214250.000,479750.000,500,center_in_cheonan
C02312,214500.000,479500.000,215000.000,480000.000,214750.000,479750.000,500,center_in_cheonan
C02313,215000.000,479500.000,215500.000,480000.000,215250.000,479750.000,500,center_in_cheonan
C02314,215500.000,479500.000,216000.000,480000.000,215750.000,479750.000,500,center_in_cheonan
C02315,216000.000,479500.000,216500.000,480000.000,216250.000,479750.000,500,center_in_cheonan
C02316,216500.000,479500.000,217000.000,480000.000,216750.000,479750.000,500,center_in_cheonan
C02317,217000.000,479500.000,217500.000,480000.000,217250.000,479750.000,500,center_in_cheonan
C02318,217500.000,479500.000,218000.000,480000.000,217750.000,479750.000,500,center_in_cheonan
C02319,218000.000,479500.000,218500.000,480000.000,218250.000,479750.000,500,center_in_cheonan
C02320,218500.000,479500.000,219000.000,480000.000,218750.000,479750.000,500,center_in_cheonan
