grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection,center_adm_cd,center_adm_nm
C00512,217500.0,465750.0,218250.0,466500.0,217875.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00513,218250.0,465750.0,219000.0,466500.0,218625.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00514,219000.0,465750.0,219750.0,466500.0,219375.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00515,219750.0,465750.0,220500.0,466500.0,220125.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00516,220500.0,465750.0,221250.0,466500.0,220875.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00517,221250.0,465750.0,222000.0,466500.0,221625.0,466125.0,750,center_in_cheonan,34011110,목천읍
C00518,222000.0,465750.0,222750.0,466500.0,222375.0,466125.0,750,center_in_cheonan,34011330,북면
C00519,222750.0,465750.0,223500.0,466500.0,223125.0,466125.0,750,center_in_cheonan,34011330,북면
C00520,223500.0,465750.0,224250.0,466500.0,223875.0,466125.0,750,center_in_cheonan,34011330,북면
C00521,224250.0,465750.0,225000.0,466500.0,224625.0,466125.0,750,center_in_cheonan,34011330,북면
C00522,225000.0,465750.0,225750.0,466500.0,225375.0,466125.0,750,center_in_cheonan,34011360,병천면
C00523,225750.0,465750.0,226500.0,466500.0,226125.0,466125.0,750,center_in_cheonan,34011360,병천면
C00524,226500.0,465750.0,227250.0,466500.0,226875.0,466125.0,750,center_in_cheonan,34011360,병천면
C00525,227250.0,465750.0,228000.0,466500.0,227625.0,466125.0,750,center_in_cheonan,34011360,병천면
C00526,228000.0,465750.0,228750.0,466500.0,228375.0,466125.0,750,center_in_cheonan,34011360,병천면
C00527,228750.0,465750.0,229500.0,466500.0,229125.0,466125.0,750,center_in_cheonan,34011360,병천면
C00528,229500.0,465750.0,230250.0,466500.0,229875.0,466125.0,750,center_in_cheonan,34011370,동면
C00529,230250.0,465750.0,231000.0,466500.0,230625.0,466125.0,750,center_in_cheonan,34011370,동면
C00530,231000.0,465750.0,231750.0,466500.0,231375.0,466125.0,750,center_in_cheonan,34011370,동면
C00531,231750.0,465750.0,232500.0,466500.0,232125.0,466125.0,750,center_in_cheonan,34011370,동면
C00532,232500.0,465750.0,233250.0,466500.0,232875.0,466125.0,750,center_in_cheonan,34011370,동면
C00533,233250.0,465750.0,234000.0,466500.0,233625.0,466125.0,750,center_in_cheonan,34011370,동면
C00534,234000.0,465750.0,234750.0,466500.0,234375.0,466125.0,750,center_in_cheonan,34011370,동면
C00535,234750.0,465750.0,235500.0,466500.0,235125.0,466125.0,750,center_in_cheonan,34011370,동면
C00536,208500.0,466500.0,209250.0,467250.0,208875.0,466875.0,750,center_in_cheonan,34012620,불당1동
C00537,209250.0,466500.0,210000.0,467250.0,209625.0,466875.0,750,center_in_cheonan,34012620,불당1동
C00538,210000.0,466500.0,210750.0,467250.0,210375.0,466875.0,750,center_in_cheonan,34012540,쌍용2동
C00539,210750.0,466500.0,211500.0,467250.0,211125.0,466875.0,750,center_in_cheonan,34012550,쌍용3동
C00540,211500.0,466500.0,212250.0,467250.0,211875.0,466875.0,750,center_in_cheonan,34011550,봉명동
C00541,212250.0,466500.0,213000.0,467250.0,212625.0,466875.0,750,center_in_cheonan,34011560,일봉동
C00542,213000.0,466500.0,213750.0,467250.0,213375.0,466875.0,750,center_in_cheonan,34011510,중앙동
C00543,213750.0,466500.0,214500.0,467250.0,214125.0,466875.0,750,center_in_cheonan,34011540,원성2동
C00544,214500.0,466500.0,215250.0,467250.0,214875.0,466875.0,750,center_in_cheonan,34011580,청룡동
C00545,215250.0,466500.0,216000.0,467250.0,215625.0,466875.0,750,center_in_cheonan,34011580,청룡동
C00546,216000.0,466500.0,216750.0,467250.0,216375.0,466875.0,750,center_in_cheonan,34011580,청룡동
C00547,216750.0,466500.0,217500.0,467250.0,217125.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00548,217500.0,466500.0,218250.0,467250.0,217875.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00549,218250.0,466500.0,219000.0,467250.0,218625.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00550,219000.0,466500.0,219750.0,467250.0,219375.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00551,219750.0,466500.0,220500.0,467250.0,220125.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00552,220500.0,466500.0,221250.0,467250.0,220875.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00553,221250.0,466500.0,222000.0,467250.0,221625.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00554,222000.0,466500.0,222750.0,467250.0,222375.0,466875.0,750,center_in_cheonan,34011110,목천읍
C00555,222750.0,466500.0,223500.0,467250.0,223125.0,466875.0,750,center_in_cheonan,34011330,북면
C00556,223500.0,466500.0,224250.0,467250.0,223875.0,466875.0,750,center_in_cheonan,34011330,북면
C00557,224250.0,466500.0,225000.0,467250.0,224625.0,466875.0,750,center_in_cheonan,34011330,북면
C00558,225000.0,466500.0,225750.0,467250.0,225375.0,466875.0,750,center_in_cheonan,34011330,북면
C00559,225750.0,466500.0,226500.0,467250.0,226125.0,466875.0,750,center_in_cheonan,34011360,병천면
C00560,226500.0,466500.0,227250.0,467250.0,226875.0,466875.0,750,center_in_cheonan,34011360,병천면
C00561,227250.0,466500.0,228000.0,467250.0,227625.0,466875.0,750,center_in_cheonan,34011360,병천면
C00562,228000.0,466500.0,228750.0,467250.0,228375.0,466875.0,750,center_in_cheonan,34011360,병천면
C00563,228750.0,466500.0,229500.0,467250.0,229125.0,466875.0,750,center_in_cheonan,34011360,병천면
C00564,229500.0,466500.0,230250.0,467250.0,229875.0,466875.0,750,center_in_cheonan,34011360,병천면
C00565,230250.0,466500.0,231000.0,467250.0,230625.0,466875.0,750,center_in_cheonan,34011370,동면
C00566,231000.0,466500.0,231750.0,467250.0,231375.0,466875.0,750,center_in_cheonan,34011370,동면
C00567,231750.0,466500.0,232500.0,467250.0,232125.0,466875.0,750,center_in_cheonan,34011370,동면
C00568,232500.0,466500.0,233250.0,467250.0,232875.0,466875.0,750,center_in_cheonan,34011370,동면
C00569,233250.0,466500.0,234000.0,467250.0,233625.0,466875.0,750,center_in_cheonan,34011370,동면
C00570,234000.0,466500.0,234750.0,467250.0,234375.0,466875.0,750,center_in_cheonan,34011370,동면
C00571,234750.0,466500.0,235500.0,467250.0,235125.0,466875.0,750,center_in_cheonan,34011370,동면
C00572,208500.0,467250.0,209250.0,468000.0,208875.0,467625.0,750,center_in_cheonan,34012630,불당2동
C00573,209250.0,467250.0,210000.0,468000.0,209625.0,467625.0,750,center_in_cheonan,34012620,불당1동
C00574,210000.0,467250.0,210750.0,468000.0,210375.0,467625.0,750,center_in_cheonan,34012550,쌍용3동
C00575,210750.0,467250.0,211500.0,468000.0,211125.0,467625.0,750,center_in_cheonan,34012550,쌍용3동
C00576,211500.0,467250.0,212250.0,468000.0,211875.0,467625.0,750,center_in_cheonan,34011550,봉명동
C00577,212250.0,467250.0,213000.0,468000.0,212625.0,467625.0,750,center_in_cheonan,34011550,봉명동
C00578,213000.0,467250.0,213750.0,468000.0,213375.0,467625.0,750,center_in_cheonan,34011520,문성동
C00579,213750.0,467250.0,214500.0,468000.0,214125.0,467625.0,750,center_in_cheonan,34011530,원성1동
C00580,214500.0,467250.0,215250.0,468000.0,214875.0,467625.0,750,center_in_cheonan,34011530,원성1동
C00581,215250.0,467250.0,216000.0,468000.0,215625.0,467625.0,750,center_in_cheonan,34011530,원성1동
C00582,216000.0,467250.0,216750.0,468000.0,216375.0,467625.0,750,center_in_cheonan,34011530,원성1동
C00583,216750.0,467250.0,217500.0,468000.0,217125.0,467625.0,750,center_in_cheonan,34011530,원성1동
C00584,217500.0,467250.0,218250.0,468000.0,217875.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00585,218250.0,467250.0,219000.0,468000.0,218625.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00586,219000.0,467250.0,219750.0,468000.0,219375.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00587,219750.0,467250.0,220500.0,468000.0,220125.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00588,220500.0,467250.0,221250.0,468000.0,220875.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00589,221250.0,467250.0,222000.0,468000.0,221625.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00590,222000.0,467250.0,222750.0,468000.0,222375.0,467625.0,750,center_in_cheonan,34011110,목천읍
C00591,222750.0,467250.0,223500.0,468000.0,223125.0,467625.0,750,center_in_cheonan,34011330,북면
C00592,223500.0,467250.0,224250.0,468000.0,223875.0,467625.0,750,center_in_cheonan,34011330,북면
C00593,224250.0,467250.0,225000.0,468000.0,224625.0,467625.0,750,center_in_cheonan,34011330,북면
C00594,225000.0,467250.0,225750.0,468000.0,225375.0,467625.0,750,center_in_cheonan,34011330,북면
C00595,225750.0,467250.0,226500.0,468000.0,226125.0,467625.0,750,center_in_cheonan,34011330,북면
C00596,226500.0,467250.0,227250.0,468000.0,226875.0,467625.0,750,center_in_cheonan,34011360,병천면
C00597,227250.0,467250.0,228000.0,468000.0,227625.0,467625.0,750,center_in_cheonan,34011360,병천면
C00598,228000.0,467250.0,228750.0,468000.0,228375.0,467625.0,750,center_in_cheonan,34011360,병천면
C00599,228750.0,467250.0,229500.0,468000.0,229125.0,467625.0,750,center_in_cheonan,34011360,병천면
C00600,229500.0,467250.0,230250.0,468000.0,229875.0,467625.0,750,center_in_cheonan,34011360,병천면
C00601,230250.0,467250.0,231000.0,468000.0,230625.0,467625.0,750,center_in_cheonan,34011360,병천면
C00602,231000.0,467250.0,231750.0,468000.0,231375.0,467625.0,750,center_in_cheonan,34011370,동면
C00603,231750.0,467250.0,232500.0,468000.0,232125.0,467625.0,750,center_in_cheonan,34011370,동면
C00604,232500.0,467250.0,233250.0,468000.0,232875.0,467625.0,750,center_in_cheonan,34011370,동면
C00605,233250.0,467250.0,234000.0,468000.0,233625.0,467625.0,750,center_in_cheonan,34011370,동면
C00606,234000.0,467250.0,234750.0,468000.0,234375.0,467625.0,750,center_in_cheonan,34011370,동면
C00607,208500.0,468000.0,209250.0,468750.0,208875.0,468375.0,750,center_in_cheonan,34012630,불당2동
C00608,209250.0,468000.0,210000.0,468750.0,209625.0,468375.0,750,center_in_cheonan,34012630,불당2동
C00609,210000.0,468000.0,210750.0,468750.0,210375.0,468375.0,750,center_in_cheonan,34012620,불당1동
C00610,210750.0,468000.0,211500.0,468750.0,211125.0,468375.0,750,center_in_cheonan,34012550,쌍용3동
C00611,211500.0,468000.0,212250.0,468750.0,211875.0,468375.0,750,center_in_cheonan,34011550,봉명동
C00612,212250.0,468000.0,213000.0,468750.0,212625.0,468375.0,750,center_in_cheonan,34012510,성정1동
C00613,213000.0,468000.0,213750.0,468750.0,213375.0,468375.0,750,center_in_cheonan,34011520,문성동
C00614,213750.0,468000.0,214500.0,468750.0,214125.0,468375.0,750,center_in_cheonan,34011590,신안동
C00615,214500.0,468000.0,215250.0,468750.0,214875.0,468375.0,750,center_in_cheonan,34011530,원성1동
C00616,215250.0,468000.0,216000.0,468750.0,215625.0,468375.0,750,center_in_cheonan,34011530,원성1동
C00617,216000.0,468000.0,216750.0,468750.0,216375.0,468375.0,750,center_in_cheonan,34011530,원성1동
C00618,216750.0,468000.0,217500.0,468750.0,217125.0,468375.0,750,center_in_cheonan,34011530,원성1동
C00619,217500.0,468000.0,218250.0,468750.0,217875.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00620,218250.0,468000.0,219000.0,468750.0,218625.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00621,219000.0,468000.0,219750.0,468750.0,219375.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00622,219750.0,468000.0,220500.0,468750.0,220125.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00623,220500.0,468000.0,221250.0,468750.0,220875.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00624,221250.0,468000.0,222000.0,468750.0,221625.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00625,222000.0,468000.0,222750.0,468750.0,222375.0,468375.0,750,center_in_cheonan,34011110,목천읍
C00626,222750.0,468000.0,223500.0,468750.0,223125.0,468375.0,750,center_in_cheonan,34011330,북면
C00627,223500.0,468000.0,224250.0,468750.0,223875.0,468375.0,750,center_in_cheonan,34011330,북면
C00628,224250.0,468000.0,225000.0,468750.0,224625.0,468375.0,750,center_in_cheonan,34011330,북면
C00629,225000.0,468000.0,225750.0,468750.0,225375.0,468375.0,750,center_in_cheonan,34011330,북면
C00630,225750.0,468000.0,226500.0,468750.0,226125.0,468375.0,750,center_in_cheonan,34011330,북면
C00631,226500.0,468000.0,227250.0,468750.0,226875.0,468375.0,750,center_in_cheonan,34011360,병천면
C00632,227250.0,468000.0,228000.0,468750.0,227625.0,468375.0,750,center_in_cheonan,34011360,병천면
C00633,228000.0,468000.0,228750.0,468750.0,228375.0,468375.0,750,center_in_cheonan,34011360,병천면
C00634,228750.0,468000.0,229500.0,468750.0,229125.0,468375.0,750,center_in_cheonan,34011360,병천면
C00635,229500.0,468000.0,230250.0,468750.0,229875.0,468375.0,750,center_in_cheonan,34011360,병천면
C00636,230250.0,468000.0,231000.0,468750.0,230625.0,468375.0,750,center_in_cheonan,34011360,병천면
C00637,231000.0,468000.0,231750.0,468750.0,231375.0,468375.0,750,center_in_cheonan,34011360,병천면
C00638,231750.0,468000.0,232500.0,468750.0,232125.0,468375.0,750,center_in_cheonan,34011370,동면
C00639,232500.0,468000.0,233250.0,468750.0,232875.0,468375.0,750,center_in_cheonan,34011370,동면
C00640,233250.0,468000.0,234000.0,468750.0,233625.0,468375.0,750,center_in_cheonan,34011370,동면
C00641,209250.0,468750.0,210000.0,469500.0,209625.0,469125.0,750,center_in_cheonan,34012630,불당2동
C00642,210000.0,468750.0,210750.0,469500.0,210375.0,469125.0,750,center_in_cheonan,34012580,백석동
C00643,210750.0,468750.0,211500.0,469500.0,211125.0,469125.0,750,center_in_cheonan,34012580,백석동
C00644,211500.0,468750.0,212250.0,469500.0,211875.0,469125.0,750,center_in_cheonan,34012520,성정2동
C00645,212250.0,468750.0,213000.0,469500.0,212625.0,469125.0,750,center_in_cheonan,34012520,성정2동
C00646,213000.0,468750.0,213750.0,469500.0,213375.0,469125.0,750,center_in_cheonan,34011590,신안동
C00647,213750.0,468750.0,214500.0,469500.0,214125.0,469125.0,750,center_in_cheonan,34011590,신안동
C00648,214500.0,468750.0,215250.0,469500.0,214875.0,469125.0,750,center_in_cheonan,34011590,신안동
C00649,215250.0,468750.0,216000.0,469500.0,215625.0,469125.0,750,center_in_cheonan,34011530,원성1동
C00650,216000.0,468750.0,216750.0,469500.0,216375.0,469125.0,750,center_in_cheonan,34011530,원성1동
C00651,216750.0,468750.0,217500.0,469500.0,217125.0,469125.0,750,center_in_cheonan,34011530,원성1동
C00652,217500.0,468750.0,218250.0,469500.0,217875.0,469125.0,750,center_in_cheonan,34011530,원성1동
C00653,218250.0,468750.0,219000.0,469500.0,218625.0,469125.0,750,center_in_cheonan,34011110,목천읍
C00654,219000.0,468750.0,219750.0,469500.0,219375.0,469125.0,750,center_in_cheonan,34011110,목천읍
C00655,219750.0,468750.0,220500.0,469500.0,220125.0,469125.0,750,center_in_cheonan,34011110,목천읍
C00656,220500.0,468750.0,221250.0,469500.0,220875.0,469125.0,750,center_in_cheonan,34011110,목천읍
C00657,221250.0,468750.0,222000.0,469500.0,221625.0,469125.0,750,center_in_cheonan,34011110,목천읍
C00658,222000.0,468750.0,222750.0,469500.0,222375.0,469125.0,750,center_in_cheonan,34011330,북면
C00659,222750.0,468750.0,223500.0,469500.0,223125.0,469125.0,750,center_in_cheonan,34011330,북면
C00660,223500.0,468750.0,224250.0,469500.0,223875.0,469125.0,750,center_in_cheonan,34011330,북면
C00661,224250.0,468750.0,225000.0,469500.0,224625.0,469125.0,750,center_in_cheonan,34011330,북면
C00662,225000.0,468750.0,225750.0,469500.0,225375.0,469125.0,750,center_in_cheonan,34011330,북면
C00663,225750.0,468750.0,226500.0,469500.0,226125.0,469125.0,750,center_in_cheonan,34011330,북면
C00664,226500.0,468750.0,227250.0,469500.0,226875.0,469125.0,750,center_in_cheonan,34011360,병천면
C00665,227250.0,468750.0,228000.0,469500.0,227625.0,469125.0,750,center_in_cheonan,34011360,병천면
C00666,228000.0,468750.0,228750.0,469500.0,228375.0,469125.0,750,center_in_cheonan,34011360,병천면
C00667,228750.0,468750.0,229500.0,469500.0,229125.0,469125.0,750,center_in_cheonan,34011360,병천면
C00668,229500.0,468750.0,230250.0,469500.0,229875.0,469125.0,750,center_in_cheonan,34011360,병천면
C00669,230250.0,468750.0,231000.0,469500.0,230625.0,469125.0,750,center_in_cheonan,34011360,병천면
C00670,231000.0,468750.0,231750.0,469500.0,231375.0,469125.0,750,center_in_cheonan,34011360,병천면
C00671,231750.0,468750.0,232500.0,469500.0,232125.0,469125.0,750,center_in_cheonan,34011370,동면
C00672,209250.0,469500.0,210000.0,470250.0,209625.0,469875.0,750,center_in_cheonan,34012580,백석동
C00673,210000.0,469500.0,210750.0,470250.0,210375.0,469875.0,750,center_in_cheonan,34012580,백석동
C00674,210750.0,469500.0,211500.0,470250.0,211125.0,469875.0,750,center_in_cheonan,34012580,백석동
C00675,211500.0,469500.0,212250.0,470250.0,211875.0,469875.0,750,center_in_cheonan,34012520,성정2동
C00676,212250.0,469500.0,213000.0,470250.0,212625.0,469875.0,750,center_in_cheonan,34012520,성정2동
C00677,213000.0,469500.0,213750.0,470250.0,213375.0,469875.0,750,center_in_cheonan,34012520,성정2동
C00678,213750.0,469500.0,214500.0,470250.0,214125.0,469875.0,750,center_in_cheonan,34011590,신안동
C00679,214500.0,469500.0,215250.0,470250.0,214875.0,469875.0,750,center_in_cheonan,34011590,신안동
C00680,215250.0,469500.0,216000.0,470250.0,215625.0,469875.0,750,center_in_cheonan,34011590,신안동
C00681,216000.0,469500.0,216750.0,470250.0,216375.0,469875.0,750,center_in_cheonan,34011590,신안동
C00682,216750.0,469500.0,217500.0,470250.0,217125.0,469875.0,750,center_in_cheonan,34011590,신안동
C00683,217500.0,469500.0,218250.0,470250.0,217875.0,469875.0,750,center_in_cheonan,34011530,원성1동
C00684,218250.0,469500.0,219000.0,470250.0,218625.0,469875.0,750,center_in_cheonan,34011110,목천읍
C00685,219000.0,469500.0,219750.0,470250.0,219375.0,469875.0,750,center_in_cheonan,34011110,목천읍
C00686,219750.0,469500.0,220500.0,470250.0,220125.0,469875.0,750,center_in_cheonan,34011110,목천읍
C00687,220500.0,469500.0,221250.0,470250.0,220875.0,469875.0,750,center_in_cheonan,34011110,목천읍
C00688,221250.0,469500.0,222000.0,470250.0,221625.0,469875.0,750,center_in_cheonan,34011110,목천읍
C00689,222000.0,469500.0,222750.0,470250.0,222375.0,469875.0,750,center_in_cheonan,34011330,북면
C00690,222750.0,469500.0,223500.0,470250.0,223125.0,469875.0,750,center_in_cheonan,34011330,북면
C00691,223500.0,469500.0,224250.0,470250.0,223875.0,469875.0,750,center_in_cheonan,34011330,북면
C00692,224250.0,469500.0,225000.0,470250.0,224625.0,469875.0,750,center_in_cheonan,34011330,북면
C00693,225000.0,469500.0,225750.0,470250.0,225375.0,469875.0,750,center_in_cheonan,34011330,북면
C00694,225750.0,469500.0,226500.0,470250.0,226125.0,469875.0,750,center_in_cheonan,34011330,북면
C00695,226500.0,469500.0,227250.0,470250.0,226875.0,469875.0,750,center_in_cheonan,34011360,병천면
C00696,227250.0,469500.0,228000.0,470250.0,227625.0,469875.0,750,center_in_cheonan,34011360,병천면
C00697,228000.0,469500.0,228750.0,470250.0,228375.0,469875.0,750,center_in_cheonan,34011360,병천면
C00698,228750.0,469500.0,229500.0,470250.0,229125.0,469875.0,750,center_in_cheonan,34011360,병천면
C00699,229500.0,469500.0,230250.0,470250.0,229875.0,469875.0,750,center_in_cheonan,34011360,병천면
C00700,230250.0,469500.0,231000.0,470250.0,230625.0,469875.0,750,center_in_cheonan,34011360,병천면
C00701,231000.0,469500.0,231750.0,470250.0,231375.0,469875.0,750,center_in_cheonan,34011360,병천면
C00702,209250.0,470250.0,210000.0,471000.0,209625.0,470625.0,750,center_in_cheonan,34012580,백석동
C00703,210000.0,470250.0,210750.0,471000.0,210375.0,470625.0,750,center_in_cheonan,34012580,백석동
C00704,210750.0,470250.0,211500.0,471000.0,211125.0,470625.0,750,center_in_cheonan,34012580,백석동
C00705,211500.0,470250.0,212250.0,471000.0,211875.0,470625.0,750,center_in_cheonan,34012610,부성2동
C00706,212250.0,470250.0,213000.0,471000.0,212625.0,470625.0,750,center_in_cheonan,34012600,부성1동
C00707,213000.0,470250.0,213750.0,471000.0,213375.0,470625.0,750,center_in_cheonan,34012600,부성1동
C00708,213750.0,470250.0,214500.0,471000.0,214125.0,470625.0,750,center_in_cheonan,34012600,부성1동
C00709,214500.0,470250.0,215250.0,471000.0,214875.0,470625.0,750,center_in_cheonan,34011590,신안동
C00710,215250.0,470250.0,216000.0,471000.0,215625.0,470625.0,750,center_in_cheonan,34011590,신안동
C00711,216000.0,470250.0,216750.0,471000.0,216375.0,470625.0,750,center_in_cheonan,34011590,신안동
C00712,216750.0,470250.0,217500.0,471000.0,217125.0,470625.0,750,center_in_cheonan,34011590,신안동
C00713,217500.0,470250.0,218250.0,471000.0,217875.0,470625.0,750,center_in_cheonan,34011590,신안동
C00714,218250.0,470250.0,219000.0,471000.0,218625.0,470625.0,750,center_in_cheonan,34011110,목천읍
C00715,219000.0,470250.0,219750.0,471000.0,219375.0,470625.0,750,center_in_cheonan,34011110,목천읍
C00716,219750.0,470250.0,220500.0,471000.0,220125.0,470625.0,750,center_in_cheonan,34011110,목천읍
C00717,220500.0,470250.0,221250.0,471000.0,220875.0,470625.0,750,center_in_cheonan,34011110,목천읍
C00718,221250.0,470250.0,222000.0,471000.0,221625.0,470625.0,750,center_in_cheonan,34011110,목천읍
C00719,222000.0,470250.0,222750.0,471000.0,222375.0,470625.0,750,center_in_cheonan,34011330,북면
C00720,222750.0,470250.0,223500.0,471000.0,223125.0,470625.0,750,center_in_cheonan,34011330,북면
C00721,223500.0,470250.0,224250.0,471000.0,223875.0,470625.0,750,center_in_cheonan,34011330,북면
C00722,224250.0,470250.0,225000.0,471000.0,224625.0,470625.0,750,center_in_cheonan,34011330,북면
C00723,225000.0,470250.0,225750.0,471000.0,225375.0,470625.0,750,center_in_cheonan,34011330,북면
C00724,225750.0,470250.0,226500.0,471000.0,226125.0,470625.0,750,center_in_cheonan,34011360,병천면
C00725,226500.0,470250.0,227250.0,471000.0,226875.0,470625.0,750,center_in_cheonan,34011360,병천면
C00726,227250.0,470250.0,228000.0,471000.0,227625.0,470625.0,750,center_in_cheonan,34011360,병천면
C00727,228000.0,470250.0,228750.0,471000.0,228375.0,470625.0,750,center_in_cheonan,34011360,병천면
C00728,228750.0,470250.0,229500.0,471000.0,229125.0,470625.0,750,center_in_cheonan,34011360,병천면
C00729,208500.0,471000.0,209250.0,471750.0,208875.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00730,209250.0,471000.0,210000.0,471750.0,209625.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00731,210000.0,471000.0,210750.0,471750.0,210375.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00732,210750.0,471000.0,211500.0,471750.0,211125.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00733,211500.0,471000.0,212250.0,471750.0,211875.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00734,212250.0,471000.0,213000.0,471750.0,212625.0,471375.0,750,center_in_cheonan,34012610,부성2동
C00735,213000.0,471000.0,213750.0,471750.0,213375.0,471375.0,750,center_in_cheonan,34012600,부성1동
C00736,213750.0,471000.0,214500.0,471750.0,214125.0,471375.0,750,center_in_cheonan,34012600,부성1동
C00737,214500.0,471000.0,215250.0,471750.0,214875.0,471375.0,750,center_in_cheonan,34012600,부성1동
C00738,215250.0,471000.0,216000.0,471750.0,215625.0,471375.0,750,center_in_cheonan,34011590,신안동
C00739,216000.0,471000.0,216750.0,471750.0,216375.0,471375.0,750,center_in_cheonan,34011590,신안동
C00740,216750.0,471000.0,217500.0,471750.0,217125.0,471375.0,750,center_in_cheonan,34011590,신안동
C00741,217500.0,471000.0,218250.0,471750.0,217875.0,471375.0,750,center_in_cheonan,34011590,신안동
C00742,218250.0,471000.0,219000.0,471750.0,218625.0,471375.0,750,center_in_cheonan,34011110,목천읍
C00743,219000.0,471000.0,219750.0,471750.0,219375.0,471375.0,750,center_in_cheonan,34011110,목천읍
C00744,219750.0,471000.0,220500.0,471750.0,220125.0,471375.0,750,center_in_cheonan,34011110,목천읍
C00745,220500.0,471000.0,221250.0,471750.0,220875.0,471375.0,750,center_in_cheonan,34011110,목천읍
C00746,221250.0,471000.0,222000.0,471750.0,221625.0,471375.0,750,center_in_cheonan,34011110,목천읍
C00747,222000.0,471000.0,222750.0,471750.0,222375.0,471375.0,750,center_in_cheonan,34011330,북면
C00748,222750.0,471000.0,223500.0,471750.0,223125.0,471375.0,750,center_in_cheonan,34011330,북면
C00749,223500.0,471000.0,224250.0,471750.0,223875.0,471375.0,750,center_in_cheonan,34011330,북면
C00750,224250.0,471000.0,225000.0,471750.0,224625.0,471375.0,750,center_in_cheonan,34011330,북면
C00751,225000.0,471000.0,225750.0,471750.0,225375.0,471375.0,750,center_in_cheonan,34011330,북면
C00752,225750.0,471000.0,226500.0,471750.0,226125.0,471375.0,750,center_in_cheonan,34011330,북면
C00753,226500.0,471000.0,227250.0,471750.0,226875.0,471375.0,750,center_in_cheonan,34011360,병천면
C00754,227250.0,471000.0,228000.0,471750.0,227625.0,471375.0,750,center_in_cheonan,34011360,병천면
C00755,228000.0,471000.0,228750.0,471750.0,228375.0,471375.0,750,center_in_cheonan,34011360,병천면
C00756,228750.0,471000.0,229500.0,471750.0,229125.0,471375.0,750,center_in_cheonan,34011360,병천면
C00757,209250.0,471750.0,210000.0,472500.0,209625.0,472125.0,750,center_in_cheonan,34012610,부성2동
C00758,210000.0,471750.0,210750.0,472500.0,210375.0,472125.0,750,center_in_cheonan,34012610,부성2동
C00759,210750.0,471750.0,211500.0,472500.0,211125.0,472125.0,750,center_in_cheonan,34012610,부성2동
C00760,211500.0,471750.0,212250.0,472500.0,211875.0,472125.0,750,center_in_cheonan,34012600,부성1동
C00761,212250.0,471750.0,213000.0,472500.0,212625.0,472125.0,750,center_in_cheonan,34012600,부성1동
C00762,213000.0,471750.0,213750.0,472500.0,213375.0,472125.0,750,center_in_cheonan,34012600,부성1동
C00763,213750.0,471750.0,214500.0,472500.0,214125.0,472125.0,750,center_in_cheonan,34012600,부성1동
C00764,214500.0,471750.0,215250.0,472500.0,214875.0,472125.0,750,center_in_cheonan,34012600,부성1동
C00765,215250.0,471750.0,216000.0,472500.0,215625.0,472125.0,750,center_in_cheonan,34012120,성거읍
C00766,216000.0,471750.0,216750.0,472500.0,216375.0,472125.0,750,center_in_cheonan,34012120,성거읍
C00767,216750.0,471750.0,217500.0,472500.0,217125.0,472125.0,750,center_in_cheonan,34011590,신안동
C00768,217500.0,471750.0,218250.0,472500.0,217875.0,472125.0,750,center_in_cheonan,34011590,신안동
C00769,218250.0,471750.0,219000.0,472500.0,218625.0,472125.0,750,center_in_cheonan,34011590,신안동
C00770,219000.0,471750.0,219750.0,472500.0,219375.0,472125.0,750,center_in_cheonan,34011110,목천읍
C00771,219750.0,471750.0,220500.0,472500.0,220125.0,472125.0,750,center_in_cheonan,34011110,목천읍
C00772,220500.0,471750.0,221250.0,472500.0,220875.0,472125.0,750,center_in_cheonan,34011110,목천읍
C00773,221250.0,471750.0,222000.0,472500.0,221625.0,472125.0,750,center_in_cheonan,34011330,북면
